0.1 -5.00035 -1.54372 7.21056e+07 10.8158 19.8213 19.8367
0.2 -1.5 -1.99812 9.22768e+06 5.34657 9.95042 9.9704
0.3 -2.00478 293.188 1.46249e+06 3.50543 6.61667 3.68479
0.4 -1.99986 183.946 462364 2.67335 4.5178 2.67834
0.5 -2.00165 -201.456 -102579 3.49657 2.16873 4.18329
0.6 -2.00427 -63.3696 67938.2 2.89405 2.88293 3.51662
0.7 -1.99658 81.3529 -165008 3.03184 2.42793 1.6144
0.8 -1.99714 -39.7688 -23526.1 2.47957 2.09251 2.4902
0.9 -2.04876 -87.9716 -10896.6 1.84496 1.29478 2.1745
1 -1.97867 -4.97066 -55612.2 1.99616 1.27615 1.32586
1.1 -2.09261 88.6565 3911.06 1.47985 1.98228 1.09572
1.2 -1.46073 31.5536 999.307 1.19636 1.37212 1.05658
1.3 -1.98574 -1.82861 0.355425 1.56087 1.55173 1.57002
1.4 -1.82698 -1.79104 18391.2 1.01081 1.45244 1.47035
1.5 -1.94285 43.4926 -8079.14 1.51228 1.50251 1.06759
1.6 -2.03245 -69.3328 -3724.68 1.0127 0.546848 1.24018
1.7 -1.96609 11.6566 -594.953 0.963216 1.00001 0.88344
1.8 -1.54787 -8.821 14142.8 0.580969 1.10965 1.19786
1.9 -1.85002 34.5994 -1650.43 1.14341 1.24193 0.895938
2 -1.8055 -15.8794 -3278.29 1.10293 0.859619 1.01841
2.02 -1.44976 -12.6259 -662.916 1.00492 0.907976 1.03424
2.04 -1.68717 62.0711 -5968.69 1.16867 1.16854 0.547825
2.06 -1.74971 62.2745 -5825.51 1.16897 1.17133 0.548583
2.08 -1.48023 -47.3722 368.866 0.824908 0.607996 1.08172
2.1 -1.59803 -1.83797 5440.56 0.842865 1.13359 1.15197
2.12 -1.57885 -18.4808 3948.44 0.839066 0.968485 1.15329
2.14 -1.37844 5.15225 912.332 0.969215 1.0472 0.99568
2.16 -1.72519 -31.3604 -1325.1 1.04817 0.814091 1.1277
2.18 -1.62608 -10.8658 -777.348 1.13544 1.03493 1.14359
2.2 -1.3445 19.7903 -4009.35 0.953771 0.810157 0.612254
2.22 -1.59638 -9.06216 -3773.07 1.09612 0.818371 0.908993
2.24 -1.50176 24.1013 1034.71 0.961739 1.14714 0.906129
2.26 -1.65371 26.4729 -2207.73 1.0932 1.08461 0.819881
2.28 -1.56508 -9.77586 -3439.54 1.07516 0.802781 0.900539
2.3 -1.40648 32.3256 1104.44 0.894227 1.12889 0.80563
2.32 -1.39797 -2.73657 1886.52 0.808045 0.921287 0.948653
2.34 -1.39274 -5.35425 183.91 0.888885 0.874702 0.928244
2.36 -1.52307 13.3302 -1860.7 1.0494 0.986512 0.85321
2.38 -1.21281 -8.55936 4695.49 0.619956 0.909624 0.995217
2.4 -1.41339 -3.89927 -390.073 0.925142 0.87756 0.916553
2.42 -1.33891 -11.9083 776.012 0.869805 0.867072 0.986155
2.44 -1.32961 11.7113 -203.781 0.867958 0.911349 0.794236
2.46 -1.553 -1.3155 -825.031 1.03269 0.963704 0.976859
2.48 -1.20243 44.5759 -1474.26 0.897237 1.00678 0.561016
2.5 -1.53278 9.8617 -1480.2 1.0221 0.955764 0.857147
2.52 -1.24334 16.2523 1061.09 0.786224 0.951715 0.789192
2.54 -1.37384 -17.8963 -1030.06 0.954104 0.781552 0.960516
2.56 -1.36408 -18.1499 -468.645 0.950191 0.82105 1.00255
2.58 -1.40103 -25.6454 -1456.25 1.02756 0.778162 1.03462
2.6 -1.38744 6.87085 -2892.03 1.0608 0.850778 0.782069
2.7 -1.2038 -15.7998 843.515 0.774637 0.772503 0.930501
2.8 -1.21516 -22.9383 548.554 0.860231 0.799298 1.02868
2.9 -0.998622 -0.34379 2087.63 0.625738 0.843482 0.84692
3 -0.955593 -9.92039 596.735 0.811272 0.828803 0.928007
3.1 -1.06361 -8.04761 -232.245 0.81585 0.747713 0.828189
3.2 -0.874426 -4.61314 776.482 0.776756 0.85308 0.899211
3.3 -1.06176 -18.6299 -588.543 0.799704 0.626439 0.812738
3.4 -1.04605 27.9144 -1003.44 0.910993 0.905568 0.626424
3.5 -0.836085 -0.478347 -128.898 0.783043 0.760914 0.765697
3.6 -0.772646 30.3576 -141.675 0.759543 0.88838 0.584804
3.7 -0.898956 -11.5908 275.02 0.785932 0.775041 0.890949
3.8 -0.764198 -1.37576 1038.88 0.590028 0.770667 0.784424
3.9 -0.837879 3.94045 91.1327 0.775031 0.812059 0.772655
4 -0.873219 -0.519568 -510.636 0.865758 0.761033 0.766229
