0.1 -2 -3.68381 -4.04139e+06 19.9727 19.4492 19.486
0.2 -2 2.24349 177093 10.0144 10.1142 10.0918
0.3 -2.00025 303.068 -1.33099e+07 20 6.54174 3.51107
0.4 -1.99996 57.9916 -147581 5.05718 5.05197 4.47206
0.5 -2.00004 57.7882 -48093.4 3.93043 4.06908 3.4912
0.6 -2.00039 -1715.42 1.77501e+06 3.43536 2.84585 20
0.7 -2.00405 70.3487 -24215 2.78608 2.9895 2.28602
0.8 -1.99741 39.7823 -49418.2 2.6142 2.41776 2.01994
0.9 -2.16777 15.8272 -1.76624e+06 20 2.19597 2.0377
1 -1.98659 1838.04 694985 2.12247 20 1.61955
1.1 -2.37801 -1839.64 637160 1.16477 1.60364 20
1.2 -2.01363 1820.43 518634 1.56241 20 1.79566
1.3 -1.92568 -1844.89 438292 1.51663 1.55109 20
1.4 -1.97475 -20.868 -16868.8 1.57088 1.05325 1.26193
1.5 -1.89592 -1.33328 10283.6 1.21526 1.49781 1.51115
1.6 -1.66686 -23.4003 2762.84 0.947395 0.918805 1.15281
1.7 -1.68258 38.2727 257.617 0.888814 1.08948 0.706757
1.8 -1.78708 7.24902 -4492.79 1.31373 1.16802 1.09553
1.9 -1.74228 72.9874 -11908.7 1.12264 0.950199 0.220324
2 -1.64347 -112.768 -7918.45 1.0444 0.0846357 1.21232
2.02 -1.69094 25.1213 -2468.79 1.17327 1.17296 0.921748
2.04 -1.69608 22.9712 875.531 0.98665 1.14705 0.917339
2.06 -1.61413 -22.8581 49.77 1.10633 0.99468 1.22326
2.08 -1.66144 -42.4469 -890.45 0.994296 0.733906 1.15837
2.1 -1.62839 -1.81574 -411.531 1.07215 1.04039 1.05854
2.12 -1.3472 15.0292 6326.95 0.609121 1.03972 0.889423
2.14 -1.42372 -2.10024 -5499.36 0.847715 0.522403 0.543406
2.16 -1.19891 -1.63483 4458.39 0.882379 1.13422 1.15057
2.18 -1.43243 84.6963 -5116.18 0.992815 1.11237 0.265407
2.2 -1.44218 -11.6604 -299.774 1.00325 0.926815 1.04342
2.22 -1.59973 -2.76783 -3348.66 1.10669 0.886552 0.91423
2.24 -1.49056 48.7851 -2854.93 0.931397 0.996261 0.50841
2.26 -1.51118 15.7258 -1065.98 0.988067 0.998639 0.84138
2.28 -1.52337 -14.7922 -1279.43 0.974921 0.817822 0.965745
2.3 -1.51342 14.6329 -168.07 1.03517 1.09722 0.950892
2.32 -0.979935 9.10535 2744.56 0.758066 0.988247 0.897194
2.34 -1.61367 -39.1816 -2604.73 1.06738 0.693195 1.08501
2.36 -1.50577 -2.91774 -1089.37 1.0585 0.96807 0.997248
2.38 -1.42482 -10.2856 3169.29 0.718746 0.89172 0.994576
2.4 -1.42042 -12.7865 1412.44 0.88026 0.918023 1.04589
2.42 -1.42615 -16.0326 -201.703 0.988452 0.893523 1.05385
2.44 -1.52855 -7.90531 1103.57 0.894728 0.937329 1.01638
2.46 -1.56803 -17.1288 -783.573 0.964167 0.819249 0.990537
2.48 -1.44137 45.289 -2898.19 1.00949 1.01312 0.560232
2.5 -1.39411 3.74278 -1145.88 0.961064 0.890256 0.852828
2.52 -1.3871 -22.8272 -193.62 0.83536 0.705855 0.934127
2.54 -0.932453 -29.6123 3996.75 0.594949 0.769205 1.06533
2.56 -1.28759 -6.38607 -1092.83 0.942505 0.82105 0.884911
2.58 -1.0531 -4.91731 2125.84 0.625868 0.778162 0.827335
2.6 -1.26417 -8.86626 25.3346 0.902315 0.860124 0.948787
2.7 -1.27579 -9.66427 -233.541 0.935268 0.865665 0.962308
2.8 -1.3182 -6.65115 53.529 0.940238 0.912228 0.978739
2.9 -1.28111 -2.93323 -709.668 0.904248 0.814978 0.84431
3 -1.10244 -21.7626 -915.019 0.835205 0.623452 0.841078
3.1 -1.19777 11.6575 -827.889 0.96612 0.924957 0.808383
3.2 -0.970123 0.291466 201.542 0.80244 0.829694 0.82678
3.3 -1.15385 -1.25205 -238.354 0.843897 0.805191 0.817712
3.4 -1.00973 22.919 -888.46 0.820775 0.806988 0.577797
3.5 -1.08459 -3.23239 -319.066 0.817706 0.752687 0.785011
3.6 -0.943855 -7.65057 206.817 0.756622 0.751874 0.82838
3.7 -0.811095 3.05767 200.398 0.739723 0.789304 0.758727
3.8 -0.953497 0.0593675 -1077.52 0.901754 0.707558 0.706965
3.9 -0.899277 -21.1483 -699.346 0.870913 0.632208 0.843691
4 -0.839953 4.65876 -94.3863 0.806909 0.811325 0.764738
