0.1 -2 207.574 -8.04937e+06 19.8267 19.8584 17.7827
0.2 -1.99986 -7.87929 -58792.9 9.82671 9.75792 9.83671
0.3 -2.00001 0.043648 -82990.9 6.20109 6.10794 6.1075
0.4 -1.9998 -2.12704 75724.9 4.67592 4.81674 4.83801
0.5 -2.00496 -45.1432 -2167.13 3.61793 3.38545 3.83688
0.6 -1.99568 -1.01911 -109420 3.07229 2.5748 2.58499
0.7 -1.99899 5.58559 16370 2.62318 2.75138 2.69552
0.8 -1.98213 1.13645 582.558 2.31003 2.32038 2.30901
0.9 -2.00631 -35.4984 -24195.5 2.13282 1.71035 2.06533
1 -1.93831 -1.95018 3840.86 1.7895 1.82776 1.84726
1.1 -1.64276 -1.91978 11513.9 1.48733 1.65188 1.67108
1.2 -1.96054 -1.87794 879.716 1.50167 1.50811 1.52689
1.3 -2.28782 -12.9117 7592.64 1.21871 1.31454 1.44366
1.4 -1.48799 8.74296 2143.3 1.30032 1.39654 1.30911
1.5 -1.98073 -1.67611 0.8453 1.21852 1.21017 1.22693
1.6 -1.81289 64.7997 67.6683 0.816387 1.14255 0.494554
1.7 -1.89851 -14.4845 7631.67 0.753147 0.956418 1.10126
1.8 -2.02445 19.3478 -2560.67 1.04642 1.03945 0.84597
1.9 -1.77399 1.59596 -321.25 1.00675 1.00023 0.984275
2 -3.1092 22.1294 -2334.9 0.973343 0.967245 0.745952
2.02 -0.057407 -39.9244 2820.3 0.629933 0.574161 0.973404
2.04 -3.73383 -1.19627 9203.74 0.482723 0.95552 0.967483
2.06 -1.58528 44.3157 -682.935 0.764587 0.949939 0.506782
2.08 -0.808376 -1.16623 6516.92 0.597931 0.944535 0.956197
2.1 -0.568719 84.1435 -7735.81 0.94502 0.939301 0.0978657
2.12 -1.79183 -1.13748 0.70277 0.939878 0.93423 0.945605
2.14 -0.753243 -25.1405 254.238 0.607718 0.49657 0.747975
2.16 -1.09575 -39.3643 -3279.02 0.930062 0.542008 0.935651
2.18 -2.48891 61.9319 -509.724 0.672033 0.951412 0.332093
2.2 -1.7501 -24.9031 3233.04 0.606173 0.677256 0.926287
2.22 -1.83224 19.4786 -1667.24 0.916417 0.9111 0.716314
2.24 -9.72719 49.5307 -4011.41 0.912135 0.908192 0.412885
2.26 -1.05406 -53.3205 -1839.7 0.497597 0.113539 0.646744
2.28 -1.40467 28.8397 2302.58 0.575026 0.868847 0.580449
2.3 -1.26027 -31.856 1974.73 0.591229 0.562529 0.881088
2.32 -1.43477 40.3859 -2532 0.834574 0.866151 0.462292
2.34 -2.22049 -42.295 -3016.03 0.892489 0.474581 0.897531
2.36 -1.38056 -1.93892 -2287.69 0.888883 0.719919 0.739309
2.38 -2.09855 -8.45844 6537.33 0.45993 0.880513 0.965097
2.4 -0.93747 -25.4635 -1700.46 0.881963 0.632212 0.886847
2.42 -2.06768 -0.959524 0.496371 0.878641 0.87388 0.883475
2.44 -1.68241 -18.4352 -1520.23 0.868603 0.663292 0.847644
2.46 -2.09434 -9.18619 -5652.78 0.87226 0.398724 0.490586
2.48 -2.04429 -44.2167 -2804.11 0.868379 0.431715 0.873882
2.5 -1.48963 14.0563 -958.125 0.866206 0.861634 0.721071
2.52 -4.34038 -0.91251 4871.44 0.476636 0.858768 0.867893
2.54 -4.58243 -64.1582 3977.68 0.22344 0.223429 0.865011
2.56 -2.30105 72.6855 -912.702 0.564592 0.853251 0.126396
2.58 -1.45826 -33.4297 -1101.54 0.607431 0.348629 0.682926
2.6 -6.77311 38.2127 -3152.43 0.852363 0.777046 0.394919
2.7 -2.29972 48.7156 5362.28 0.103752 0.835968 0.348812
2.8 -1.11537 -16.4434 -2687.86 0.829265 0.483638 0.648072
2.9 0.14114 -7.32082 -311.208 0.819569 0.750249 0.823458
3 0.182272 19.1231 3425.5 0.326221 0.807205 0.615974
3.1 -0.841531 9.29797 -416.443 0.803058 0.799523 0.706543
3.2 -3.18809 71.8797 3276.53 0.0137939 0.792588 0.0737916
3.3 -2.07071 -0.663941 0.230369 0.789596 0.786307 0.792947
3.4 -3.21989 57.268 2135.62 0.123237 0.718173 0.145493
3.5 -1.48551 17.5208 882.689 0.552634 0.7754 0.600192
3.6 -1.23411 0.835242 2839.64 0.320815 0.785013 0.776661
3.7 -7.73878 122.38 -3397.07 0.769177 0.799754 -0.424045
3.8 -0.07058 -43.4061 2190.57 0.0580134 0.236381 0.670443
3.9 -0.392606 -0.549606 0.157591 0.761329 0.758611 0.764107
4 -1.07061 -84.1176 -2089.43 0.757855 -0.0806203 0.760556
