0.1 -2 -25.5439 5.08957e+06 19.1809 19.6894 19.9448
0.2 -2.00072 4.69116 552451 9.51703 9.81671 9.7698
0.3 -2.00072 -2 -15752.2 6.5111 6.48338 6.50338
0.4 -2.10958 -1.99991 0.00227399 4.82674 4.81674 4.83674
0.5 -1.99737 16.6366 79931.8 3.46745 3.80042 3.63405
0.6 -2.2302 16.1093 -33172.5 3.19851 3.12978 2.96869
0.7 -1.74088 -3.22882 3651.98 2.68556 2.69178 2.72407
0.8 0.52147 -1.98477 71896.4 1.75513 2.32038 2.34022
0.9 -2.00357 -39.0264 -29168.5 2.05547 1.56501 1.95527
1 1.58743 -1.95018 0.253285 1.8375 1.82776 1.84726
1.1 -2.1409 24.1865 -8072.63 1.65304 1.65188 1.41001
1.2 -1.19541 50.0935 -32511.3 1.51749 1.18276 0.681824
1.3 -1.17547 -14.4636 -6937.65 1.39875 1.17987 1.32451
1.4 -1.97706 77.403 -14400.4 1.25735 1.29156 0.517529
1.5 -1.81499 -12.5845 1028.36 1.13508 1.10108 1.22693
1.6 -1.81529 -28.1694 654.614 0.996634 0.876735 1.15843
1.7 -6.8776 8.4035 -1369.04 1.09376 1.08632 1.00228
1.8 -1.33274 -0.0529683 7799.65 0.723827 1.03945 1.03998
1.9 -4.88255 11.58 -1427.51 1.00675 1.00023 0.884435
2 2.65661 -1.22759 16459.3 0.150418 0.967245 0.979521
2.02 -2.47478 54.8831 -5498.18 0.967305 0.961287 0.412455
2.04 -3.18034 30.1105 -3008.35 0.961462 0.95552 0.654415
2.06 -2.14932 10.5264 -1102.79 0.955805 0.949939 0.844675
2.08 -1.772 -3.73095 5245.02 0.653892 0.918888 0.956197
2.1 -2.40305 -9.27268 3228.35 0.726492 0.858091 0.950818
2.12 -1.02736 16.3482 3391.4 0.66196 0.93423 0.770748
2.14 2.35437 -1.12359 9940.08 0.365914 0.929316 0.940552
2.16 -1.01579 25.8426 -2677.99 0.930062 0.903095 0.644669
2.18 -4.14804 -29.5701 5990.65 0.427173 0.635198 0.930899
2.2 -7.6967 1.41846 -206.155 0.92083 0.915449 0.901265
2.22 3.97521 -0.928634 8553.45 0.390233 0.912525 0.921812
2.24 -1.65946 -36.1214 -2794.56 0.912135 0.556252 0.917467
2.26 -2.67096 -1.04667 2671.38 0.737459 0.90278 0.913247
2.28 -0.811103 22.4195 -1804.16 0.903936 0.8988 0.674604
2.3 1.14768 14.2506 -1154.36 0.900011 0.894932 0.752426
2.32 -1.86499 28.2429 2570.38 0.51749 0.83164 0.549211
2.34 -1.6968 -1.00108 4592.96 0.578161 0.887521 0.897531
2.36 -1.66391 -6.42038 34.3436 0.71495 0.685239 0.749443
2.38 -1.80983 34.1398 -6396.4 0.885375 0.603177 0.261779
2.4 -0.757433 -45.7243 -3107.46 0.881963 0.429604 0.886847
2.42 -1.07701 -6.31872 -1717.38 0.977602 0.820288 0.883475
2.44 -0.812709 1.42331 159.92 0.875408 0.894426 0.880193
2.46 -1.38384 -0.940102 708.134 0.818729 0.867595 0.876996
2.48 -1.62488 42.0958 -2095.73 0.815216 0.864575 0.443617
2.5 -1.78328 -0.921511 0.454851 0.866206 0.861634 0.870849
2.52 -1.88875 -49.0093 -3347.9 0.863295 0.352492 0.842584
2.54 -3.51677 -27.4742 1845.48 0.578812 0.590269 0.865011
2.56 -1.27464 9.49051 307.368 0.780619 0.853251 0.758346
2.58 -0.76517 47.5282 -2908.95 0.854994 0.850595 0.375314
2.6 -0.380708 -36.1215 -4999.95 0.852363 0.249259 0.610475
2.7 -8.16145 -16.1898 4164.86 0.259109 0.557683 0.719581
2.8 -5.82958 -0.803677 0.339931 0.829265 0.82528 0.833317
2.9 -1.24353 3.73451 -213.986 0.819569 0.815746 0.778401
3 -2.01457 45.446 -4757.05 0.810879 0.50294 0.0484805
3.1 -0.790725 72.8648 -2440.74 0.728393 0.799523 0.0708747
3.2 -1.08382 21.2661 -857.329 0.795996 0.792588 0.579927
3.3 -1.13746 -0.663941 253.17 0.755164 0.786307 0.792947
3.4 0.324959 16.9087 -607.066 0.783778 0.7806 0.611513
3.5 -0.825751 -0.620866 0.201357 0.778473 0.7754 0.781608
3.6 -1.13505 25.9389 -1705.45 0.787451 0.640863 0.381474
3.7 4.40828 -0.583056 0.177492 0.769177 0.766292 0.772123
3.8 -0.161577 16.0756 -3129.81 0.765092 0.280539 0.119783
3.9 -2.79279 -0.549606 1412.76 0.492758 0.758611 0.764107
4 5.18596 30.4017 -4533.36 0.757855 0.00319197 -0.300825
