0.1 -2 12.2922 1.01526e+07 18.442 19.7725 19.6496
0.2 -1.99991 -21.7147 97914.3 9.77079 9.71117 9.92832
0.3 -2.00645 -26.3426 -1.19876e+07 20 6.38228 6.6457
0.4 -1.61122 -0 8.05463e+06 3.89073 20 20
0.5 -1.97038 -16.0704 -5.14556e+06 20 3.83978 4.00048
0.6 -0.82955 8.16247 229661 2.15702 3.23131 3.14968
0.7 -2.25851 -1739.92 1.44706e+06 2.43715 2.60075 20
0.8 -2.11709 2.59291 5417.47 2.35726 2.41356 2.38763
0.9 -1.7663 -10.9715 -12758.1 2.0484 1.86437 1.97408
1 -1.71453 -26.7802 -1.44711e+06 20 1.77725 2.04505
1.1 -1.96127 -3.81325 2905.67 1.73677 1.76165 1.79978
1.2 0.309923 23.1164 33117.3 0.927172 1.63887 1.4077
1.3 -2.01894 18.8697 2969.56 1.36222 1.5193 1.3306
1.4 -1.88257 -16.3661 -696.599 1.32752 1.22863 1.39229
1.5 -1.72488 -16.5143 1182.71 1.18672 1.13741 1.30255
1.6 -2.1598 0.689787 3977.38 1.11861 1.24933 1.24244
1.7 -1.37707 1.23591 8895 0.827983 1.15549 1.14314
1.8 -1.93554 -4.95404 -599.582 1.11779 1.06874 1.11828
1.9 -2.18873 4.21065 2167 0.875574 0.994413 0.952307
2 -1.63326 -0.290981 -1315 1.07888 1.01167 1.01458
2.02 0.398181 5.53195 4808.89 0.719667 0.992604 0.937284
2.04 -1.05425 -0.613141 2595.79 0.868251 1.00022 1.00635
2.06 -1.64095 4.82218 -2126.46 0.962023 0.873336 0.825114
2.08 -1.09639 12.8653 2657.08 0.845628 1.05365 0.924996
2.1 -1.70215 -2.76841 177.693 1.03843 1.03439 1.06207
2.12 -1.68188 -5.76785 -609.231 0.966746 0.90368 0.961358
2.14 -1.55921 4.96824 -3813 1.07273 0.879299 0.829617
2.16 -1.36713 0.226786 97.1226 0.926099 0.932898 0.93063
2.18 -1.4004 1.47155 1029.74 0.935429 1.00396 0.989243
2.2 -1.40874 0.325852 -2689.08 0.985441 0.824381 0.821122
2.22 -1.88146 8.8499 2701.84 0.78802 0.998716 0.910217
2.24 -1.31047 -14.9615 -1006.37 0.942894 0.804968 0.954582
2.26 -0.914414 6.26716 2727.68 0.684175 0.88966 0.826988
2.28 -1.41635 1.9348 -225.96 0.899602 0.894593 0.875245
2.3 -1.42881 5.50876 52.4926 0.957804 0.988819 0.933731
2.32 -1.58725 0.344142 -328.141 0.860158 0.839802 0.83636
2.34 -1.71529 -3.03245 281.84 0.900202 0.90433 0.934655
2.36 -1.42697 -12.9987 1907 0.746972 0.814743 0.94473
2.38 -0.905181 22.1636 1752.58 0.71304 0.947949 0.726313
2.4 -0.171694 -1.90882 2016.49 0.82824 0.963883 0.982971
2.42 -1.23497 12.1469 -1953.36 0.932922 0.85066 0.729191
2.44 -1.22397 -21.6998 -903.779 0.872509 0.696751 0.913749
2.46 -1.4515 -0.606138 888.616 0.795738 0.859927 0.865988
2.48 -0.973802 -4.77435 130.35 0.853525 0.839675 0.887418
2.5 -1.51688 -16.1548 -771.178 0.910083 0.769061 0.930609
2.52 -1.08615 -9.06239 -375.949 0.876405 0.801251 0.891874
2.54 -1.36847 -44.8533 -4336.09 0.97653 0.402579 0.851112
2.56 -1.32749 7.25602 -1017.07 0.947594 0.900555 0.827995
2.58 -1.25986 -1.509 -295.808 0.899725 0.867568 0.882658
2.6 -1.48486 -22.7786 173.625 0.838911 0.739689 0.967475
2.7 -1.25067 9.69489 -426.316 0.846376 0.856002 0.759053
2.8 -0.989942 -6.56443 -1112.83 0.909426 0.767546 0.83319
2.9 -0.820106 15.2149 352.487 0.730455 0.843584 0.691435
3 -1.09429 -3.00746 -165.798 0.847619 0.813929 0.844004
3.1 -0.946968 -3.49575 947.179 0.687333 0.783634 0.818592
3.2 -0.793574 -5.15107 226.991 0.749263 0.752562 0.804073
3.3 -1.21698 5.52984 -958.131 0.846717 0.743941 0.688642
3.4 -1.32711 -6.81179 -89.3354 0.829191 0.782223 0.850341
3.5 -0.725957 1.92189 207.202 0.75645 0.797787 0.778568
3.6 -1.00271 -8.32758 62.5154 0.77285 0.74134 0.824615
3.7 -0.848302 -15.0063 43.9972 0.745489 0.677987 0.82805
3.8 -0.593961 -0.647378 -74.4484 0.758403 0.741728 0.748202
3.9 -0.860436 -0.852797 -180.724 0.785991 0.747367 0.755895
4 -0.661561 -3.02093 62.2539 0.757907 0.755254 0.785463
